Item #,Description,Default Cost,Dynamic Margin,Original Price,Current Price,Active?,Track Inventory?,Long Description,Prompt for description?,Prompt for price?,Primary Image,Use dynamic margin?,Primary Vendor,Tax Exempt?,Color,Size,Category,UPC,UPC2,UPC3,Weight,Weight Unit,Width,Width Unit,Height,Height Unit,Depth,Depth Unit,Los Potros Distribution Center Reorder Point,Los Potros Distribution Center Target Qty,Los Potros Distribution Center Bin Location,All Locations Reorder Point,All Locations Target Qty,All Locations Bin Location,Vendor Details Item # (1),Vendor Details Default Cost (1),Vendor Details # (1),Vendor Details Item # (2),Vendor Details Default Cost (2),Vendor Details # (2),Vendor Details Item # (3),Vendor Details Default Cost (3),Vendor Details # (3),Vendor Details Item # (4),Vendor Details Default Cost (4),Vendor Details # (4),Vendor Details Item # (5),Vendor Details Default Cost (5),Vendor Details # (5),Vendor Details Item # (6),Vendor Details Default Cost (6),Vendor Details # (6),Vendor Details Item # (7),Vendor Details Default Cost (7),Vendor Details # (7),Vendor Details Item # (8),Vendor Details Default Cost (8),Vendor Details # (8),Vendor Details Item # (9),Vendor Details Default Cost (9),Vendor Details # (9),Vendor Details Item # (10),Vendor Details Default Cost (10),Vendor Details # (10),Item Images URL (1),Item Images URL (2)
100040,LC Ranchera Salsa 12/16.7,1.0,"","",38.66,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/34103c6bimage.jpg,false,Vilore Foods,"","","",Grocery,2007639703003,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/34103c6bimage.jpg,"","",""
100041,LC Green Salsa 12/16.7,1.0,"","",38.66,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/d3d28fa7image.jpg,false,Vilore Foods,"","","",Grocery,2007639703002,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/d3d28fa7image.jpg,"","",""
100042,LC Taquera Salsa 12/16.7,1.0,"","",38.66,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/ee84875fimage.jpg,false,Vilore Foods,"","","",Grocery,2007639703004,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/ee84875fimage.jpg,"","",""
100043,LC Home Style Salsa 12/16.7,1.0,"","",38.66,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/42217ed3image.jpg,false,Vilore Foods,"","","",Grocery,2007639703001,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/42217ed3image.jpg,"","",""
100044,Sun Vista Pinto Beans 12/40,1.0,"","",38.2,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/def996dcimage.jpg,false,Richard Foods Inc,"","","",Grocery,1088439520780,"","","","","","","","","","","","","","","","","","",Richard Foods Inc,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/def996dcimage.jpg,"","",""
100045,Sun Vista Black Beans 12/40,1.0,"","",39.7,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/e7be2801image.jpg,false,Richard Foods Inc,"","","",Grocery,1088439500033,"","","","","","","","","","","","","","","","","","",Richard Foods Inc,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/e7be2801image.jpg,"","",""
100046,Sun Vista Black Beans 12/30,1.0,"","",27.18,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/8a2768c7image.jpg,false,Richard Foods Inc,"","","",Grocery,1088439549485,"","","","","","","","","","","","","","","","","","",Richard Foods Inc,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/8a2768c7image.jpg,"","",""
100047,Sun Vista Pinto Beans 12/29,1.0,"","",27.06,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/038f1532image.jpg,false,Richard Foods Inc,"","","",Grocery,1088439520774,"","","","","","","","","","","","","","","","","","",Richard Foods Inc,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/038f1532image.jpg,"","",""
100048,Sun Vista Pinto Whole Beans 12/15,1.0,"","",17.85,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/0b3caaffimage.jpg,false,Richard Foods Inc,"","","",Grocery,1088439520711,"","","","","","","","","","","","","","","","","","",Richard Foods Inc,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/0b3caaffimage.jpg,"","",""
100049,Sun Vista Black Whole Beans 12/15,1.0,"","",17.85,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/9d8d9fe8image.jpg,false,Richard Foods Inc,"","","",Grocery,1088439521760,"","","","","","","","","","","","","","","","","","",Richard Foods Inc,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/9d8d9fe8image.jpg,"","",""
